id,district,house_type,house_build_date,floor_number,entrances,heating,window_view,ceiling_high,apartment_renovation,total_area,living_area,kitchen_area,nearest_subway,subway_type,subway_time,price
260406398,ЮЗАО,Панельный,2001,6,5,Центральное,Во двор,3.0,Евроремонт,54.0,42.0,9.0,Бульвар Адмирала Ушакова,transport,4,12300000
258668574,ВАО,Кирпичный,1960,4,4,Центральное,Во двор,2.65,Евроремонт,45.0,22.0,16.0,Ростокино,on foot,15,12300000
252092603,СЗАО,Кирпичный,1966,2,4,Центральное,Во двор,2.7,Косметический,45.0,28.0,6.5,Октябрьское поле,on foot,28,12250000
258533131,ЗАО,Панельный,1971,4,4,Центральное,На улицу и двор,3.0,Евроремонт,46.0,28.0,6.5,Славянский бульвар,transport,15,12000000
259160044,ЮЗАО,Панельный,1992,5,2,Центральное,На улицу и двор,2.64,Косметический,54.7,30.7,8.5,Улица Старокачаловская,on foot,12,12400000
259829793,ЗАО,Блочный,1964,5,5,Центральное,На улицу,2.64,Евроремонт,45.1,33.9,5.5,Молодежная,on foot,3,12450000
258359086,СЗАО,Панельный,2019,4,7,Центральное,На улицу и двор,2.5,Евроремонт,53.0,30.0,12.0,Митино,transport,7,12400000
257355215,СВАО,Блочный,1971,7,1,Центральное,На улицу,2.75,Без ремонта,40.9,23.9,6.3,Свиблово,on foot,10,12400000
260385364,СВАО,Кирпичный,1955,5,3,Центральное,Во двор,3.0,Косметический,52.3,34.0,9.0,Свиблово,on foot,2,12480000
260295926,ЮВАО,Панельный,2016,15,8,Индивидуальный тепловой пункт,На улицу и двор,2.7,Дизайнерский,65.4,33.7,13.9,Некрасовка,on foot,2,12500000
257101077,ЮЗАО,Панельный,1994,16,5,Центральное,Во двор,3.0,Без ремонта,57.6,33.6,10.5,Улица Скобелевская,on foot,5,12500000
260468321,ЮАО,Кирпичный,1965,1,4,Центральное,На улицу,3.0,Дизайнерский,43.0,27.8,5.2,Крестьянская застава,transport,3,12500000
257164472,НАО,Панельный,2013,18,7,Центральное,Во двор,2.64,Евроремонт,60.0,35.0,10.5,Рассказовка,on foot,25,12500000
256884117,СВАО,Панельный,1972,2,6,Центральное,Во двор,2.64,Евроремонт,45.1,29.6,6.0,Ростокино,on foot,16,12500000
257031035,СВАО,Монолитный,2016,9,5,Автономная котельная,На улицу и двор,3.0,Евроремонт,58.0,34.0,11.0,Алтуфьево,transport,10,12500000
256807126,ЮЗАО,Панельный,2003,5,2,Центральное,На улицу и двор,2.7,Косметический,58.0,34.3,10.2,Бульвар Адмирала Ушакова,on foot,2,12500000
257113075,ВАО,Панельный,1994,5,4,Центральное,На улицу и двор,2.6,Косметический,52.0,30.4,9.0,Шоссе Энтузиастов,transport,3,12500000
256621785,ЮАО,Блочный,1961,5,1,Центральное,Во двор,2.6,Косметический,37.0,23.0,8.0,Серпуховская,on foot,7,12500000
253118200,ЮАО,Кирпичный,1962,4,4,Центральное,Во двор,2.6,Евроремонт,43.2,27.2,6.0,Крымская,on foot,8,12500000
253955307,НАО,Панельный,1994,12,4,Центральное,На улицу и двор,3.0,Без ремонта,61.7,40.3,12.5,Рассказовка,on foot,17,12500000
256343874,НАО,Панельный,2019,10,3,Центральное,На улицу и двор,2.74,Евроремонт,52.0,31.0,9.9,Рассказовка,on foot,15,12600000
259408539,ЮВАО,Кирпичный,1959,4,5,Центральное,Во двор,2.7,Косметический,43.1,28.0,7.0,Дубровка,on foot,5,12650000
257602176,НАО,Панельный,1994,11,4,Центральное,Во двор,2.7,Косметический,58.8,37.0,10.0,Бунинская аллея,on foot,25,12700000
259349765,ЗАО,Монолитный,1994,21,4,Центральное,Во двор,3.0,Евроремонт,53.5,28.0,6.6,Солнцево,on foot,3,12740000
254749546,САО,Монолитный,2019,6,4,Центральное,На улицу и двор,3.0,Косметический,48.0,32.0,12.0,Водный стадион,on foot,10,12700000
254870483,ЗАО,Монолитный,1994,19,4,Центральное,Во двор,3.0,Евроремонт,53.5,23.0,6.6,Солнцево,on foot,3,12700000
258600765,САО,Кирпичный,1974,9,7,Центральное,Во двор,3.0,Косметический,53.5,33.0,7.5,Лихоборы,on foot,4,12800000
255848769,ВАО,Панельный,1987,6,3,Центральное,На улицу и двор,2.6,Косметический,60.9,34.1,10.0,Новокосино,on foot,3,12750000
258665864,НАО,Монолитный,2015,14,7,Центральное,На улицу и двор,3.0,Без ремонта,77.4,37.2,21.5,Коммунарка,transport,10,12750000
258377503,ЮЗАО,Панельный,1996,6,5,Центральное,На улицу и двор,3.0,Без ремонта,60.0,34.1,11.0,Бунинская аллея,on foot,8,12800000
258897400,СВАО,Панельный,1967,3,1,Центральное,Во двор,2.64,Евроремонт,44.9,28.4,5.8,Тимирязевская,on foot,11,12800000
260420196,ЗАО,Панельный,2003,11,1,Центральное,Во двор,3.0,Косметический,57.0,30.0,10.7,Молодежная,transport,4,12900000
259411994,ЮВАО,Кирпичный,1982,2,2,Центральное,На улицу,3.0,Без ремонта,50.8,29.0,9.0,Лефортово,on foot,10,12999999
257236412,ВАО,Панельный,1994,5,4,Центральное,Во двор,2.7,Косметический,48.0,32.0,6.0,Преображенская площадь,on foot,8,12900000
256424663,НАО,Монолитный,2015,2,9,Центральное,На улицу,3.0,Евроремонт,61.6,30.9,12.0,Коммунарка,on foot,25,12900000
257708645,ЮЗАО,Блочный,1977,2,3,Центральное,Во двор,2.48,Косметический,54.0,32.9,12.0,Теплый Стан,on foot,18,12990000
259011806,САО,Монолитный,1998,16,2,Центральное,Во двор,3.0,Косметический,58.7,32.0,10.1,Селигерская,transport,5,13100000
259432562,СВАО,Кирпичный,1961,3,4,Центральное,Во двор,3.0,Дизайнерский,43.3,29.8,5.1,Улица Сергея Эйзенштейна,on foot,7,13000000
258167518,СВАО,Панельный,1982,2,6,Центральное,На улицу и двор,2.64,Без ремонта,52.0,30.0,9.0,Бабушкинская,on foot,5,13000000
259128952,ВАО,Панельный,1994,17,4,Центральное,Во двор,3.0,Косметический,58.5,32.0,9.0,Щелковская,on foot,11,13000000
259072641,ЮАО,Монолитный,1994,1,4,Центральное,Во двор,3.0,Косметический,52.36,19.9,19.3,Домодедовская,on foot,20,13000000
252769055,САО,Панельный,2008,2,1,Центральное,Во двор,3.0,Без ремонта,59.0,31.2,11.5,Дегунино,on foot,15,13080000
254237534,САО,Панельный,1966,8,1,Центральное,На улицу и двор,3.0,Евроремонт,45.2,27.6,9.0,Ховрино,on foot,2,13100000
259752348,ВАО,Кирпичный,1967,4,5,Центральное,Во двор,2.64,Косметический,42.2,25.7,6.4,Черкизовская,on foot,11,13099000
259622938,ЮЗАО,Панельный,2006,11,3,Центральное,На улицу и двор,3.0,Евроремонт,51.1,30.3,9.8,Бунинская аллея,on foot,10,13200000
252559543,ЮАО,Панельный,1994,4,4,Центральное,Во двор,3.0,Косметический,50.9,28.4,10.5,Красногвардейская,transport,2,13200000
257065044,СЗАО,Панельный,1985,15,8,Центральное,Во двор,2.64,Косметический,54.0,32.0,9.5,Сходненская,transport,2,13200000
260393855,ЮАО,Блочный,1987,4,6,Центральное,Во двор,3.0,Косметический,52.3,30.0,8.5,Нахимовский проспект,on foot,8,13200000
258702979,СВАО,Панельный,2008,6,4,Центральное,На улицу и двор,2.75,Евроремонт,61.0,38.0,10.0,Новодачная,transport,3,13300000
260274916,ЦАО,Кирпичный,1960,4,4,Центральное,Во двор,3.0,Косметический,41.1,25.7,6.0,Шелепиха,on foot,10,13300000
260164304,ЗАО,Панельный,1991,11,3,Центральное,На улицу,3.0,Евроремонт,51.7,30.9,8.5,Новопеределкино,on foot,6,13500000
259412176,ЮВАО,Панельный,1988,2,10,Центральное,На улицу и двор,3.0,Дизайнерский,51.8,30.2,8.5,Текстильщики,on foot,14,13500000
255551071,ВАО,Панельный,1994,2,4,Центральное,На улицу и двор,3.0,Евроремонт,59.3,36.2,24.0,Черкизовская,transport,7,13500000
260414438,САО,Монолитный,2020,2,4,Центральное,На улицу,3.0,Евроремонт,94.0,57.3,14.3,Савеловская,on foot,10,35000000
258084954,ЮАО,Монолитный,2013,9,18,Центральное,На улицу и двор,3.0,Косметический,110.0,51.5,17.0,Царицыно,transport,15,19999000
259628971,ЮВАО,Монолитный,2020,12,8,Центральное,Во двор,2.8,Без ремонта,74.0,47.3,10.0,Курьяново,on foot,5,18700000
254412304,ЦАО,Монолитно кирпичный,1994,2,4,Центральное,На улицу и двор,3.0,Евроремонт,360.0,125.1,12.7,Фрунзенская,on foot,11,350000000
260260638,ЮВАО,Панельный,2016,7,8,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,79.0,43.5,13.7,Некрасовка,on foot,2,12388500
252640187,ЦАО,Монолитный,2007,4,5,Автономная котельная,На улицу и двор,3.0,Без ремонта,145.0,88.4,22.1,Полянка,on foot,2,98000000
260486630,ЦАО,Монолитно кирпичный,1994,5,4,Центральное,Во двор,4.0,Без ремонта,110.0,80.0,20.0,Фрунзенская,on foot,10,80000000
255706922,ЦАО,Монолитный,2018,5,4,Центральное,На улицу и двор,3.2,Без ремонта,150.0,122.4,22.8,Новокузнецкая,on foot,5,79000000
249612529,ЦАО,Монолитно кирпичный,1994,5,4,Центральное,На улицу и двор,3.0,Без ремонта,142.2,86.7,21.6,Фрунзенская,on foot,11,121000000
260091754,ЦАО,Монолитный,2018,5,4,Центральное,На улицу и двор,3.0,Без ремонта,145.9,89.0,22.2,Новокузнецкая,on foot,10,79000000
259250074,СЗАО,Панельный,2019,3,7,Центральное,На улицу и двор,3.0,Евроремонт,76.8,42.0,9.3,Пятницкое шоссе,transport,4,15350000
251974435,ЦАО,Монолитный,1994,1,4,Центральное,На улицу и двор,4.1,Без ремонта,85.3,50.8,15.8,Деловой центр,on foot,10,38500000
