id,district,housing_type,house_type,house_build_date,floor_number,total_area,living_area,kitchen_area,nearest_subway,subway_type,subway_time,price
254955013,ЦАО,Новостройка,Кирпичный,2019,2,146.2,75.5,33.1,Смоленская,on foot,6,112632480
259742664,ЮАО,Новостройка,Панельный,2022,2,37.0,19.1,8.4,Верхние котлы,on foot,15,11900000
253568277,ЮАО,Новостройка,Панельный,2020,10,62.99,35.0,12.4,Домодедовская,transport,5,12200000
257997998,САО,Новостройка,Монолитно-кирпичный,2022,1,55.9,28.9,1.0,Водный стадион,on foot,5,13416000
256788704,ЮЗАО,Новостройка,Монолитный,2021,13,57.4,24.3,18.4,Улица Скобелевская,on foot,10,13776000
254843826,САО,Новостройка,Монолитный,2023,16,65.58,28.3,21.8,Улица 800-летия Москвы,on foot,0,13857054
254175632,ЮЗАО,Новостройка,Монолитный,2021,9,59.3,23.3,20.2,Улица Скобелевская,on foot,10,14249790
253742455,ВАО,Новостройка,Монолитный,2022,32,63.0,26.7,19.9,Бульвар Рокоссовского,on foot,17,17098200
260040117,ЦАО,Новостройка,Панельный,2022,7,41.0,24.0,5.0,Шелепиха,on foot,4,17600000
259786325,СВАО,Новостройка,Монолитный,2020,13,70.5,39.7,16.4,Бабушкинская,transport,3,17625000
253740069,САО,Новостройка,Монолитный,2023,30,69.9,32.1,22.7,Водный стадион,on foot,11,17747610
244812937,ЗАО,Новостройка,Панельный,2021,20,54.92,26.7,10.0,Давыдково,on foot,0,18000000
250211457,СЗАО,Новостройка,Монолитный,2023,34,67.0,34.6,15.2,Трикотажная,on foot,5,18281273
258893151,ЗАО,Новостройка,Монолитный,2023,7,54.7,28.4,10.0,Фили,on foot,5,19506020
259814489,СВАО,Новостройка,Панельный,2022,8,48.0,24.8,10.9,Марьина роща,on foot,5,19680000
255919228,ЮЗАО,Новостройка,Монолитный,2020,2,50.65,16.5,21.8,Зюзино,on foot,0,20260000
258957326,ЮАО,Новостройка,Панельный,2022,19,64.5,32.0,13.3,Автозаводская,transport,5,20990000
255919355,ЮЗАО,Новостройка,Монолитный,2020,24,63.46,17.4,28.9,Зюзино,on foot,0,23543660
256171737,ЗАО,Новостройка,Панельный,2019,21,71.4,41.2,12.5,Багратионовская,on foot,12,24990000
260079228,ЗАО,Новостройка,Панельный,2019,11,74.6,34.3,15.4,Багратионовская,on foot,12,25960800
255884386,СВАО,Новостройка,Панельный,2023,6,70.98,36.6,16.1,Телецентр,on foot,12,27010000
254765974,САО,Новостройка,Монолитно-кирпичный,2022,1,83.44,16.6,37.2,Панфиловская,on foot,12,33267528
253691145,ЦАО,Новостройка,Панельный,2022,3,70.7,36.5,16.0,Курская,on foot,6,33643487
259765118,ЦАО,Новостройка,Монолитный,2021,6,72.6,37.5,16.4,Китай-город,on foot,12,57617465
260030365,ЦАО,Новостройка,Монолитно-кирпичный,2021,1,193.0,99.6,43.7,Китай-город,on foot,5,230180000
259956021,ЗАО,Новостройка,Панельный,2022,12,50.69,35.0,5.9,Давыдково,on foot,0,17230734
252166860,ЮВАО,Новостройка,Монолитный,2023,4,39.2,25.6,8.9,Некрасовка,on foot,13,7543119
258601010,НАО,Новостройка,Панельный,2022,1,49.7,28.9,8.3,Рассказовка,transport,16,7500000
259479496,НАО,Новостройка,Панельный,2022,13,53.6,30.4,10.1,Румянцево,on foot,20,11000000
258072123,ЮВАО,Новостройка,Монолитный,2023,9,48.8,21.6,17.1,Нижегородская,on foot,10,11189840
258997578,ЮВАО,Новостройка,Панельный,2023,22,41.0,21.2,9.3,Дубровка,transport,3,11400000
259839714,НАО,Новостройка,Панельный,2019,2,57.0,26.4,12.9,Рассказовка,transport,6,11723206
248044502,ВАО,Новостройка,Монолитный,2021,2,47.9,24.7,10.8,Бульвар Рокоссовского,on foot,17,12827620
244285024,ЗАО,Новостройка,Панельный,2022,17,51.3,25.0,12.0,Новопеределкино,on foot,9,12800000
256532855,САО,Новостройка,Панельный,2022,22,40.5,22.8,6.7,Водный стадион,on foot,9,13400000
258364212,САО,Новостройка,Панельный,2021,6,38.0,28.0,8.0,Дмитровская,on foot,1,15400000
253137698,СЗАО,Новостройка,Панельный,2022,7,50.0,25.8,11.3,Хорошево,transport,14,16250000
259760160,ЮАО,Новостройка,Панельный,2022,9,73.2,37.3,12.0,Чертановская,on foot,7,17500000
259517005,ВАО,Новостройка,Монолитный,2022,14,62.8,26.1,20.5,Преображенская площадь,on foot,16,17634240
258200004,СВАО,Новостройка,Монолитный,2020,16,71.8,39.7,17.1,Бабушкинская,transport,3,18028980
255426185,ЗАО,Новостройка,Панельный,2023,8,46.0,23.7,10.4,Воробьевы горы,transport,4,18800000
259897660,ЮАО,Новостройка,Панельный,2023,22,47.78,26.3,6.9,Нагорная,on foot,7,18972039
259984862,ЗАО,Новостройка,Панельный,2021,16,63.0,24.0,16.0,Мичуринский проспект,transport,4,19000000
257740506,САО,Новостройка,Панельный,2021,7,55.0,28.4,12.4,Хорошево,transport,3,19000000
260201641,ЗАО,Новостройка,Панельный,2021,12,68.0,40.0,15.0,Аминьевское шоссе,on foot,0,20000000
256695540,ЗАО,Новостройка,Панельный,2021,12,68.0,40.0,15.0,Аминьевское шоссе,on foot,0,20000000
260240262,САО,Новостройка,Монолитный,2021,31,55.5,28.6,12.6,Дмитровская,on foot,4,20701500
255955612,ЗАО,Новостройка,Панельный,2021,9,57.0,29.4,12.9,Фили,on foot,4,22200000
257042072,СВАО,Новостройка,Панельный,2022,13,69.1,44.0,15.0,Алексеевская,on foot,8,22600000
254561234,САО,Новостройка,Панельный,2022,17,56.0,37.4,4.8,Водный стадион,on foot,4,22800000
259598684,ЗАО,Новостройка,Панельный,2021,14,60.0,31.0,13.6,Фили,on foot,3,23600000
258874404,ЮВАО,Новостройка,Монолитный,2021,13,70.2,40.0,7.4,Дубровка,on foot,3,24268140
247916869,САО,Новостройка,Панельный,2017,27,91.8,44.2,16.3,Тимирязевская,on foot,5,32369552
255496229,ЦАО,Новостройка,Панельный,2023,3,50.0,25.8,11.3,Китай-город,on foot,2,44300000
249484447,ЦАО,Новостройка,Панельный,2018,7,141.8,73.2,32.1,Таганская,on foot,8,205610000
258019190,СЗАО,Новостройка,Панельный,2021,4,60.85,28.1,15.6,Октябрьское поле,on foot,15,17500000
254295661,САО,Новостройка,Монолитный,2023,14,58.28,24.5,18.2,Зорге,on foot,13,20631500
255054742,НАО,Новостройка,Панельный,2023,1,42.7,22.0,9.7,Ольховая,transport,9,6112505
260301814,НАО,Новостройка,Панельный,2023,17,32.2,21.2,3.9,Бунинская аллея,transport,8,6794200
255054824,НАО,Новостройка,Панельный,2023,2,46.3,23.9,10.5,Ольховая,transport,9,7229745
260302152,НАО,Новостройка,Панельный,2023,1,50.5,20.3,17.4,Филатов Луг,transport,13,7711350
260437487,ЮВАО,Новостройка,Панельный,2023,14,32.1,19.2,3.8,Депо,on foot,14,7659060
255056037,НАО,Новостройка,Панельный,2023,2,51.3,26.5,11.6,Ольховая,transport,9,7702695
258408295,НАО,Новостройка,Панельный,2023,9,50.0,23.7,16.0,Филатов Луг,transport,13,7960000
258932521,ЮВАО,Новостройка,Панельный,2022,9,32.6,16.8,16.2,Нижегородская,on foot,7,8050000
256186657,НАО,Новостройка,Панельный,2022,12,37.7,22.8,5.7,Улица Горчакова,transport,7,8088714
256185077,НАО,Новостройка,Монолитно-кирпичный,2023,3,39.4,24.2,4.9,Прокшино,on foot,10,8395231
260302160,НАО,Новостройка,Панельный,2023,9,55.0,21.5,20.9,Филатов Луг,transport,13,8530500
258072286,ЮВАО,Новостройка,Монолитный,2023,25,36.5,22.2,6.3,Нижегородская,on foot,10,8891400
258243642,НАО,Новостройка,Панельный,2022,6,50.0,22.5,11.2,Прокшино,on foot,5,8850000
254927749,НАО,Новостройка,Панельный,2022,2,44.0,22.0,8.0,Коммунарка,transport,10,9200000
251293919,СЗАО,Новостройка,Монолитный,2021,7,36.4,21.4,3.6,Тушинская,on foot,6,9343880
248902992,НАО,Новостройка,Панельный,2023,2,56.7,29.3,12.8,Ольховая,transport,13,9468900
260302206,ЗАО,Новостройка,Панельный,2022,15,45.0,21.6,14.2,Строгино,transport,5,9603000
256030112,НАО,Новостройка,Панельный,2022,9,51.4,25.5,11.0,Прокшино,on foot,5,9700000
256784903,НАО,Новостройка,Панельный,2023,3,51.1,22.8,17.5,Бунинская аллея,transport,8,9663010
256185596,НАО,Новостройка,Монолитно-кирпичный,2022,13,37.2,23.0,4.2,Прокшино,on foot,10,9685456
256184222,НАО,Новостройка,Монолитно-кирпичный,2022,14,38.0,20.8,7.2,Прокшино,on foot,11,9816952
253741266,САО,Новостройка,Монолитный,2023,2,52.6,13.8,18.0,Ховрино,transport,4,9820420
246006626,НАО,Новостройка,Панельный,2023,2,60.5,31.2,13.7,Ольховая,transport,13,9982500
256887687,СВАО,Новостройка,Панельный,2021,12,59.0,33.5,12.5,Свиблово,transport,6,10148000
255757049,НАО,Новостройка,Панельный,2022,6,56.0,28.0,12.5,Прокшино,on foot,5,10100000
249081375,НАО,Новостройка,Панельный,2022,10,58.0,27.0,16.0,Коммунарка,transport,10,10100000
256189697,НАО,Новостройка,Монолитно-кирпичный,2021,14,45.0,22.1,7.3,Улица Скобелевская,transport,5,10212885
260503420,ЮВАО,Новостройка,Монолитный,2023,8,51.0,24.6,16.1,Текстильщики,transport,4,10235700
258580473,ВАО,Новостройка,Панельный,2023,24,38.39,24.8,6.1,Бульвар Рокоссовского,on foot,4,10173350
259898402,НАО,Новостройка,Монолитно-кирпичный,2022,3,53.1,23.9,12.0,Ольховая,transport,17,10235900
253821741,САО,Новостройка,Монолитный,2023,4,34.5,22.3,3.8,Водный стадион,on foot,7,10315500
253902108,ЮВАО,Новостройка,Монолитный,2022,2,49.1,23.7,15.7,Текстильщики,transport,4,10335550
260284275,НАО,Новостройка,Панельный,2022,7,54.0,24.5,12.5,Прокшино,on foot,5,10500000
260447099,ЮАО,Новостройка,Панельный,2021,23,46.21,29.9,5.6,Кантемировская,transport,5,10547250
253736365,ЮВАО,Новостройка,Монолитный,2022,1,45.9,28.7,7.9,Окская,on foot,7,10630440
259357004,ЮВАО,Новостройка,Монолитный,2022,14,62.41,32.7,10.7,Депо,on foot,19,10734520
257017152,ЮЗАО,Новостройка,Панельный,2022,7,40.3,22.0,8.0,Улица Скобелевская,on foot,10,10700000
259383193,СЗАО,Новостройка,Монолитный,2023,2,52.1,24.9,19.7,Стрешнево,on foot,4,10815960
255872844,САО,Новостройка,Монолитный,2023,31,51.6,20.8,18.1,Ховрино,transport,4,10753440
254927759,НАО,Новостройка,Панельный,2022,14,58.0,28.0,17.0,Бульвар Дмитрия Донского,transport,15,11000000
257531949,САО,Новостройка,Панельный,2022,3,40.2,24.1,5.3,Селигерская,on foot,10,11059020
256887468,СВАО,Новостройка,Панельный,2021,4,64.9,30.6,14.4,Свиблово,transport,6,11162800
254629838,НАО,Новостройка,Панельный,2022,24,59.8,29.5,13.5,Прокшино,transport,6,11281848
259039075,НАО,Новостройка,Панельный,2021,12,54.0,22.7,12.2,Прокшино,transport,7,11232000
255656988,СЗАО,Новостройка,Панельный,2022,3,45.1,10.9,23.6,Трикотажная,on foot,19,11403175
